date,rm,rf
2013-12-18,-0.0031796590387466184,5.196636428950185e-06
2013-12-19,-0.011316874358758056,5.196636428950185e-06
2013-12-20,-0.0037705620570671616,5.196636428950185e-06
2013-12-23,-0.00010141030695576259,5.596099312832337e-06
2013-12-24,0.006320039959715418,5.596099312832337e-06
2013-12-26,-0.003100987875480743,5.196636428950185e-06
2013-12-27,0.016647964065131804,4.797133808187581e-06
2013-12-30,-0.0005799287471799364,5.196636428950185e-06
2013-12-31,0.0048187279595763854,5.196636428950185e-06
2014-01-02,0.005318120180814345,5.196636428950185e-06
2014-01-03,0.002915746819817322,5.196636428950185e-06
2014-01-06,0.004745529561810624,4.797133808187581e-06
2014-01-07,-0.00033658483255794014,5.196636428950185e-06
2014-01-08,-0.00017925382627215214,5.196636428950185e-06
2014-01-09,0.00395967519639262,5.196636428950185e-06
2014-01-10,-0.008861912794546845,4.797133808187581e-06
2014-01-13,-0.0003329648831642551,4.397591442550919e-06
2014-01-14,-0.0025117671538569253,4.397591442550919e-06
2014-01-15,0.006081764468633066,5.196636428950185e-06
2014-01-16,-0.00021220917521225235,4.397591442550919e-06
2014-01-17,0.00034830938045016246,4.397591442550919e-06
2014-01-21,0.0023066866807388564,4.797133808187581e-06
2014-01-22,-0.012576216537872997,4.397591442550919e-06
2014-01-23,0.010817971927264969,4.397591442550919e-06
2014-01-24,0.005166188100457436,4.397591442550919e-06
2014-01-27,-0.0013471201772711217,4.397591442550919e-06
2014-01-28,-0.0038951746537292387,4.397591442550919e-06
2014-01-29,0.002773752181385536,4.397591442550919e-06
2014-01-30,0.0005748649375374448,3.9980093242686365e-06
2014-01-31,-0.008889576517103537,3.9980093242686365e-06
2014-02-03,-0.020875448636635485,4.397591442550919e-06
2014-02-04,-0.0048762936785797795,4.797133808187581e-06
2014-02-05,0.006140652370788313,4.797133808187581e-06
2014-02-06,-0.010209232357043185,5.196636428950185e-06
2014-02-07,0.011267044612831345,4.797133808187581e-06
2014-02-10,-0.006465299316935624,4.797133808187581e-06
2014-02-11,-0.022831919721464478,4.797133808187581e-06
2014-02-12,0.007641088636701321,4.797133808187581e-06
2014-02-13,-0.002028222481416986,4.797133808187581e-06
2014-02-14,0.012439792887467327,4.397591442550919e-06
2014-02-18,0.013301886898100301,4.797133808187581e-06
2014-02-19,0.00156923460429792,4.397591442550919e-06
2014-02-20,0.011062113507929405,4.797133808187581e-06
2014-02-21,-0.0002692622612995299,4.797133808187581e-06
2014-02-24,0.0058100249232651,4.397591442550919e-06
2014-02-25,0.004809216818833395,4.397591442550919e-06
2014-02-26,0.001158473969318452,4.397591442550919e-06
2014-02-27,-0.006524484416629783,4.397591442550919e-06
2014-02-28,0.006031458099794884,4.797133808187581e-06
2014-03-03,-0.001918723404079281,4.797133808187581e-06
2014-03-04,0.0061865132743363915,4.797133808187581e-06
2014-03-05,-0.0013476816104130984,5.196636428950185e-06
2014-03-06,2.169994369394246e-05,4.797133808187581e-06
2014-03-07,0.00494808300188887,5.196636428950185e-06
2014-03-10,0.0027826887334101436,4.797133808187581e-06
2014-03-11,-0.007378510506626745,5.196636428950185e-06
2014-03-12,0.015267701291821645,4.797133808187581e-06
2014-03-13,-5.335101375525397e-05,4.797133808187581e-06
2014-03-14,0.0017184078954717297,4.797133808187581e-06
2014-03-17,0.0005380894201985065,5.196636428950185e-06
2014-03-18,-0.0004632462471156895,5.196636428950185e-06
2014-03-19,-0.005082138951925552,5.9955224680496855e-06
2014-03-20,0.0003051707235770529,5.596099312832337e-06
2014-03-21,-0.011701094943450174,5.596099312832337e-06
2014-03-24,-0.0028217777310465264,5.596099312832337e-06
2014-03-25,0.009613634535275528,5.196636428950185e-06
2014-03-26,0.00721961896336043,4.797133808187581e-06
2014-03-27,-0.006131649085325153,4.797133808187581e-06
2014-03-28,0.006040504672361502,5.196636428950185e-06
2014-03-31,-0.0029326712841670766,5.196636428950185e-06
2014-04-01,-0.004864710210823131,5.196636428950185e-06
2014-04-02,0.004403939971052928,4.797133808187581e-06
2014-04-03,-0.007000319483604245,4.397591442550919e-06
2014-04-04,-0.0019000841472853747,4.397591442550919e-06
2014-04-07,0.004640221855141791,4.397591442550919e-06
2014-04-08,0.007924102367341312,4.397591442550919e-06
2014-04-09,0.007039348750407459,3.9980093242686365e-06
2014-04-10,0.002853326373060572,3.5983874455691733e-06
2014-04-11,-0.0011264498244037968,3.5983874455691733e-06
2014-04-14,-0.012537288155389015,3.9980093242686365e-06
2014-04-15,-0.010750112522990185,4.397591442550919e-06
2014-04-16,0.0037505538382520687,4.397591442550919e-06
2014-04-17,0.01091821282630856,4.397591442550919e-06
2014-04-21,-0.020884795731297867,4.397591442550919e-06
2014-04-22,-0.00948677385461505,4.397591442550919e-06
2014-04-23,0.00821728625746676,4.397591442550919e-06
2014-04-24,0.006757307728767703,3.9980093242686365e-06
2014-04-25,0.010488491036131586,4.397591442550919e-06
2014-04-28,0.001363852913603525,3.9980093242686365e-06
2014-04-29,0.003775123516959855,4.397591442550919e-06
2014-04-30,0.004092138928365463,4.397591442550919e-06
2014-05-01,-0.0022133137674165138,3.9980093242686365e-06
2014-05-02,0.0017169601918778366,3.9980093242686365e-06
2014-05-05,-0.008096391013273752,4.397591442550919e-06
2014-05-06,0.0032360362360928097,3.9980093242686365e-06
2014-05-07,0.004760756884675477,3.9980093242686365e-06
2014-05-08,0.0029920169148387465,3.9980093242686365e-06
2014-05-09,-0.0001432612367737729,3.9980093242686365e-06
2014-05-12,-0.0013484450263229197,3.5983874455691733e-06
2014-05-13,0.0018712158435478798,3.9980093242686365e-06
2014-05-14,-0.008988391908564264,3.9980093242686365e-06
2014-05-15,0.0056164682944326305,3.5983874455691733e-06
2014-05-16,-0.0013736249160484215,3.5983874455691733e-06
2014-05-19,0.0015194761186390071,3.5983874455691733e-06
2014-05-20,0.009672737635457729,3.5983874455691733e-06
2014-05-21,0.0004217578308480796,3.5983874455691733e-06
2014-05-22,-0.004701005154470139,3.5983874455691733e-06
2014-05-23,-0.009361806658357286,3.9980093242686365e-06
2014-05-27,0.0037469647967112163,3.5983874455691733e-06
2014-05-28,0.003844786649522147,3.9980093242686365e-06
2014-05-29,-0.006498398097656066,3.9980093242686365e-06
2014-05-30,0.008116098822161355,3.9980093242686365e-06
2014-06-02,0.002362229907096447,3.9980093242686365e-06
2014-06-03,0.004248391823726383,3.9980093242686365e-06
2014-06-04,0.005987805941686686,3.9980093242686365e-06
2014-06-05,-0.0011140717722704085,3.9980093242686365e-06
2014-06-06,0.00536711026628911,4.397591442550919e-06
2014-06-09,0.0018436779355184285,4.397591442550919e-06
2014-06-10,0.0007278264057468675,4.397591442550919e-06
2014-06-11,-0.0003792168246764538,4.397591442550919e-06
2014-06-12,0.001891663731611759,3.9980093242686365e-06
2014-06-13,0.006525279564793207,4.397591442550919e-06
2014-06-16,0.004627758459583076,4.397591442550919e-06
2014-06-17,0.0009387716756541487,4.397591442550919e-06
2014-06-18,-0.0002459838951454074,3.9980093242686365e-06
2014-06-19,-0.0035370408204140613,3.5983874455691733e-06
2014-06-20,-0.007088893864193202,3.5983874455691733e-06
2014-06-23,0.003134561785089085,3.9980093242686365e-06
