Unnamed: 0,Period Ending,close,Current Ratio,Quick Ratio,Profit Margin,After Tax ROE,size,non linear size,book to price,EY-CETOP,EY-ETOP,Leverage-MLEV,Leverage-DTOA,Leverage-BLEV,momentum,Liq-STOM,Liq-STOQ,Liq-STOH,GICS Sector,beta,weighted alpha,std_res,half_year_return,three_m_rtn,VaR
796,2014-04-30,28.42,135.0,135.0,16.0,31.0,22.778127547863907,36.18894461262789,0.1994103494929839,0.060872624912033775,0.06087262491192873,1.0648030566056594,0.6683627607286543,1.32497338663929,-0.02800490004181464,-1.3045261038568765,-1.3863595066242178,-1.5486041745937047,Financials,1.2324668212781775,-0.019769794853710655,0.014243187238484344,0.1066150950035186,0.14144964813511607,-0.028895250767688764
797,2015-04-30,30.24,157.0,157.0,15.0,26.0,22.842847916820816,24.73474650766365,0.2201038200458794,0.056878306878306875,0.056878306878364523,1.0606770947045132,0.5940689902600422,1.2756748823889807,-0.07448640011245741,-1.8198193058373238,-1.7348185463544892,-1.815513248744976,Financials,0.8421080136082819,0.017735051572216828,0.010975072773273508,0.2285053571428572,0.10251322751322768,-0.02048477426808173
798,2016-04-29,20.24,118.0,118.0,12.0,1620.0,22.34267574072383,128.0576622682729,0.004574752392696199,0.0741106719367589,0.0741106719368579,1.2974044490932015,0.9919157386428252,66.0099554170454,-0.33974289236653915,-0.8879756111186772,-1.0628581362094043,-1.232164369562601,Financials,0.7218685652846294,-0.12130081074001844,0.022350054441734237,0.12104748023715435,0.17539530632411074,-0.02731827430018272
799,2013-10-25,43.619999,261.0,138.0,6.0,16.0,23.168593930062972,-24.166175954873324,0.28705950400575764,0.04562127569053818,0.04562127569053039,1.0216744213302889,0.3264603692523007,1.075504977288103,0.03287836447058718,-2.486506999239266,-2.41562060252825,-2.1552221256541326,Consumer Staples,0.8814648835154404,-0.033198856966773486,0.008162093687140055,0.0861990391150628,0.04860162880792372,-0.016972588915564357
800,2014-10-24,52.540001,223.0,113.0,6.0,17.0,23.354291316443682,-45.45510772628403,0.2596253485375033,0.04339550735828877,0.04339550735826573,1.0180011462849359,0.3390891116113497,1.0693350876034964,0.052360993322914016,-2.017871563965783,-2.1313688093056586,-2.1620717000545615,Consumer Staples,0.7093224929741959,0.004777038487829435,0.009122825397236958,0.047202111777652975,0.007613208838728353,-0.016258469119387137
803,2013-06-28,49.25,150.0,99.0,2.0,7.0,22.429857413443226,107.61362912138064,0.2833317461025738,0.02050761421319797,0.020507614213163487,1.2862173307573463,0.6786596410340853,2.0101197719848845,0.025154531158671098,-2.077651852096345,-1.80553257475227,-1.8066360298934558,Information Technology,1.0163235237592876,-0.10850549057200327,0.010905660367466784,0.4245686091370559,0.20263959390862935,-0.02063810414597625
804,2014-06-27,75.980003,179.0,123.0,11.0,29.0,22.81880957966973,28.92211745584791,0.22448110151239584,0.06580678866253796,0.06580678866253796,1.192377228912541,0.6289896320390324,1.8565169769989047,0.02406176294330561,-2.275533741735568,-2.2475011728002823,-2.1156028150847783,Information Technology,1.1503258327138828,0.029418884386267226,0.007419465089663162,-0.028955039656947536,-0.10871284119322816,-0.018084966765955862
805,2015-07-02,77.739998,140.0,95.0,7.0,10.0,22.832618997803124,26.506903318360852,0.41271843792490587,0.04051968203034942,0.04051968203025237,1.6130118362241472,0.7408394911251619,2.4874889608478066,0.0017766842446531187,-1.8400765477177723,-1.6147941476552103,-1.557937352853213,Information Technology,0.907648518617128,0.031619757970686474,0.01274830651045807,0.11782871411959644,-0.057885260043356326,-0.01674462208166755
807,2012-12-28,79.959999,184.0,102.0,4.0,15.0,22.66758387537672,57.07598705691999,0.37396420438362415,0.05552776457638526,0.05552776457638811,1.0698426802296228,0.5100137851596092,1.1867630094295771,0.01456520980720615,-2.2204557422565165,-2.245591792175062,-2.2920426782497243,Health Care,0.7779964475318881,-0.016419209396018247,0.008201354331870522,0.213982006177864,0.15157582730835215,-0.01988260156192873
808,2013-12-27,114.43,183.0,102.0,5.0,15.0,23.00943655412716,-2.103510896309672,0.2831291541899196,0.043869614611552914,0.04386961461156125,1.0457684280423931,0.5048218231366438,1.1616521201193308,0.04358402476940866,-2.4553245857570314,-2.4401491754501006,-2.4213813249934986,Health Care,0.9474626507986228,0.05013583480805479,0.006134748750424767,0.036965865594686655,0.043170523464126455,-0.011315495176456023
809,2014-12-26,137.389999,164.0,89.0,4.0,17.0,23.17249718861443,-24.663112888363685,0.2429818130174865,0.04025038241684535,0.040250382416848716,1.046874103563762,0.5416708816550186,1.1929119837474775,0.08322136258597074,-2.1871540848876543,-2.031925693508043,-2.151586796557125,Health Care,0.7774938081889765,0.002601771877651977,0.007634972285752438,0.03515541185788936,0.025110976236341603,-0.01219488599051527
810,2015-12-24,157.089996,150.0,80.0,5.0,17.0,23.289747415004182,-38.601507232240685,0.221526159039023,0.03679419534774195,0.03679419534774872,1.0356186133639542,0.5565916547010334,1.160787391965207,0.04864474719025586,-2.2501830884856706,-2.1384905483477956,-2.2136739727403287,Health Care,0.8685411941580322,0.031715887473101965,0.00710436268960509,0.06785921619095348,0.09357691370747756,-0.02028864926719426
811,2012-12-31,15.67,80.0,80.0,1.0,1.0,23.20386112281377,-28.579235594506827,0.5712073817569335,0.005105296745373325,0.005105296745373325,1.4528649293313944,0.4747575804217331,1.7928205128205128,0.030717595537111432,-1.6971753950014183,-1.6350341955067593,-1.6341074788419498,Real Estate,1.2764001584828653,-0.041812726258705565,0.00951159226872922,0.09317160178685374,0.0963624760689215,-0.022863340733661086
812,2013-12-31,19.440001,148.0,148.0,6.0,4.0,24.374326646062485,-75.19939281671759,0.18766469676336328,0.008230452251519945,0.008230452251519945,1.1235606380598846,0.43592945216169815,1.6584117321527394,0.05809153442456243,-2.839100671957113,-2.8145419557387283,-2.7619028362144267,Real Estate,1.6345833601437667,-0.02526215736077508,0.008207042668728395,0.1327159911154324,0.06275714697751289,-0.02109771289400664
813,2014-12-31,23.77,110.0,110.0,14.0,10.0,24.65852501466934,-56.65553526688018,0.14335009230079945,0.01430374421539756,0.01430374421540147,1.0773222894266992,0.3973052908314164,1.5393947655398037,0.0384763161225172,-2.9505770711180697,-2.7076325697428194,-2.8670967509932828,Real Estate,1.0523775535288185,0.013196189531429809,0.007493300271460586,-0.13714766512410592,-0.13798906184265886,-0.016289373116190192
814,2015-12-31,15.34,47.0,47.0,10.0,8.0,24.38446104891304,-74.74204082138567,0.1815573406609361,0.014341590612777053,0.014341590612797613,1.1032440313469678,0.4005431093007468,1.5686579841449604,-0.09596215561007099,-2.704139899316353,-2.58095469170836,-2.6257505467976556,Real Estate,1.0896166043471842,-0.09668748465027877,0.013833431926987648,0.07235990873533249,0.022164276401564532,-0.03424140989611546
819,2013-12-31,103.220001,,,3.0,13.0,23.512550362704946,-59.78609788604445,0.5726095697042378,0.07566363034621555,0.07566363034627703,1.184579920332957,0.5507113576079093,1.3223486474881925,0.06045500071445115,-2.0147836755106323,-1.8413933416961055,-1.8989099702842105,Health Care,0.7748686099895415,0.04939296559872405,0.01102254989151388,0.25557067181194865,0.08670797242096516,-0.01800452152858506
820,2014-12-31,143.630005,,,2.0,12.0,23.82078540950621,-77.5338534741968,0.43562380053188304,0.05179976147741553,0.051799761477303516,1.1878249415728903,0.5900029753049688,1.4311631764461954,0.052408646918284535,-1.8728672844700256,-1.7892799511827555,-1.8405509739410881,Health Care,1.0516775418982165,0.007011382352504374,0.013389483589230162,0.3054375372332542,0.2391560941601303,-0.021966681069690356
821,2015-12-31,178.509995,,,2.0,12.0,24.006879608116197,-81.68618965499626,0.3878976357364401,0.04784045845724212,0.0478404584573456,1.1647421429949658,0.5807601912634736,1.4247052000773246,0.006502984218411866,-2.2069036654940914,-1.9215583254674886,-1.7324107707714524,Health Care,0.6159596917708596,-0.04585272006248424,0.012974291769490215,-0.025264663751741204,0.03898944706149363,-0.028455953598142875
823,2012-12-31,191.550003,113.0,108.0,16.0,88.0,26.111842876365234,227.9256456994481,0.08616133410491839,0.07585486699261497,0.07585486699247428,1.1100452924665574,0.8417957773061663,2.277200424178155,-0.015459042389614153,-2.6073165271494725,-2.5703884226864537,-2.634181907099135,Information Technology,0.9187811185468088,-0.03103979336572838,0.007968024606559428,-0.0002610441097200285,0.11020621597171162,-0.015895839304552184
824,2013-12-31,187.570007,128.0,122.0,17.0,72.0,26.04770530771609,208.52217265560105,0.1110216697695712,0.08029002206093643,0.08029002206089161,1.160044225252239,0.8194306901277897,2.441558441558441,0.027360937311478532,-2.413145535331631,-2.3058880129684245,-2.4717534805714427,Information Technology,0.6861376979469873,-0.05518401201406113,0.010110724566331464,0.00437165841764875,0.031881408417284963,-0.016857856253802258
825,2014-12-31,160.440002,120.0,114.0,13.0,101.0,25.805520675363184,141.03826142621256,0.07365162032410595,0.07460732891289792,0.07460732891274029,1.2171506443175593,0.8987985094354103,3.9483485001685215,-0.05506171050416998,-2.333110887669969,-2.229554597635169,-2.4284293482404458,Information Technology,0.673445171079155,-0.03130445661256374,0.010109291850105164,0.028982759548955832,6.229743128526968e-05,-0.015153075015286647
826,2015-12-31,137.619995,124.0,120.0,16.0,92.0,25.62601392563361,96.88422904454274,0.10591171268927507,0.09795088279141416,0.09795088279144147,1.248241251702222,0.8709262862572967,3.3438507923152434,-0.036759462910168524,-2.3427187409560113,-2.2804047143346238,-2.3369686012666313,Information Technology,0.9634736535373436,-0.06865997867562693,0.009804642435247188,0.10703394517635334,0.10499936437288794,-0.023709475804397227
827,2012-12-31,92.800003,140.0,105.0,14.0,28.0,22.353666326694764,125.42416811825208,0.12460498842512813,0.03491379197476965,0.03491379197479864,1.0002730164641402,0.4235032194577393,1.0021910556518705,-0.015841886741614863,-1.5560318106741942,-1.531215515424793,-1.4650289444107925,Health Care,0.8998021442169608,-0.05708621358707785,0.009680803262958344,-0.031788845955102014,-0.04019399654545281,-0.019191073708291845
828,2013-12-31,106.370003,136.0,109.0,14.0,36.0,22.456513864260696,101.5667204450001,0.0915683990712556,0.03318604776198041,0.0331860477619654,1.0265698666423928,0.5788872310477879,1.2901641495524774,0.03497629552482945,-1.0371848919999134,-1.2635037980970378,-1.3507816075952668,Health Care,0.7056113050601445,0.04893235344641142,0.008665122785369506,0.27394933889397377,0.14994826125933264,-0.012904181815038246
829,2014-12-31,148.270004,93.0,73.0,12.0,155.0,22.728802942831468,45.30288622737135,0.015816242030514144,0.02448236259574121,0.024482362595754675,1.0471057958974093,0.9151025385580668,3.9783178460805337,0.06229413583525317,-1.2933786105482337,-0.9363938468479408,-0.9433268501791818,Health Care,0.8290903010936654,-0.03700103942972722,0.012081702422734292,-0.15829230030910366,0.03244080306357857,-0.01795512883004366
830,2015-12-31,72.91999799999998,96.0,74.0,12.0,228.0,22.63522641260045,63.50467633641711,-0.012432863043054188,0.02838727450321653,0.028387274503224518,1.0882434000601724,1.0570341689757172,-6.097592867756315,0.02778062764977876,-2.2612935994841568,-1.9381925600545953,-1.8469654830759181,Health Care,0.7394715777767694,0.13772956928591204,0.01893278989343484,0.27633025991031984,0.09366431962875273,-0.02984782402537312
831,2012-12-31,66.540001,250.0,164.0,9.0,20.0,22.416552804355398,110.66750888746901,0.2303624128316321,0.04673880302466482,0.046738803024660776,1.1620473698924216,0.6141463597963398,1.7055560182189735,0.058009073938602274,-2.3663265991917237,-2.4173666152885716,-2.256625649249371,Materials,0.787954324781685,0.058111895482791935,0.011042857043702515,0.16801923402435764,0.11451762677310445,-0.014532343813054016
832,2013-12-31,85.980003,295.0,200.0,12.0,24.0,22.67437784884911,55.74426111545108,0.208491345182698,0.050244241094059984,0.05024424109405316,1.1325465716289491,0.5596730348278417,1.637470336388093,0.02114183696696296,-2.1404510043564264,-2.3527335888230003,-2.4981575896764645,Materials,1.0093251444598108,-0.00470463609629035,0.006558423546088232,0.22179575871845467,0.12153985386578794,-0.014227114445619415
833,2014-12-31,101.360001,330.0,220.0,13.0,27.0,22.834087981920856,26.251520714540682,0.1844560059361353,0.050217047649792346,0.05021704764977177,1.1131713063782085,0.564276355003876,1.6152087403798727,0.01077494550269377,-2.344340276861375,-2.0841507985575523,-2.1528987315906734,Materials,1.0473560404282751,-0.04709543857594335,0.008259396738233294,0.08849645729581249,0.15814914997879692,-0.01955648805841112
834,2015-12-31,119.639999,196.0,117.0,14.0,26.0,22.991724331232128,0.5684792545325763,0.1650361022234161,0.04338014078385273,0.043380140783867316,1.0970401809751895,0.5714067673549102,1.5897210495007916,0.03737795112238973,-2.2198995537743245,-2.2427744909206155,-2.1974154699080155,Materials,0.8952100922555757,0.038935871867702934,0.008664532385567079,0.05341023113850076,-0.03167837706183869,-0.02286531165091488
835,2013-12-27,110.379997,502.0,454.0,9.0,8.0,23.350214195428446,-45.039433941930845,0.11084859702725627,0.009059612494825493,0.009059612494825493,1.0606807072570743,0.492150065286389,1.5474197137754842,0.18703619770277202,-1.6110912080197295,-1.6141774757882088,-1.7131670418022014,Health Care,1.4076955243772002,0.0412655169962108,0.01887763412425716,0.6175031514088551,0.3468020297192073,-0.02292917124891003
836,2014-12-26,188.199997,262.0,235.0,19.0,24.0,23.96112744502692,-81.12626999468375,0.05741150455057133,0.013868225513308591,0.01386822551333057,1.0387288774392724,0.5619893162137236,1.6745839138418293,0.0426772677454124,-1.892062201534972,-1.7017795283214683,-1.7095474077624793,Health Care,1.7967574759837406,0.004660576509967432,0.017034063322476183,0.1369819309827088,-0.0030818385188391235,-0.03175630166267315
839,2013-12-27,25.6,236.0,206.0,18.0,17.0,25.567014480034718,83.45538960068006,0.4589098232846324,0.07578125,0.07578124999996848,1.1037068769490213,0.369237099114316,1.2259853062345512,0.0611660197835919,-2.0886516938264172,-2.009614424343843,-1.9407260104729027,Information Technology,0.7080701596475762,-0.05527237760370443,0.011393961381590654,0.2070312499999999,0.008203085937499854,-0.0154946777644282
840,2014-12-26,37.549999,173.0,147.0,21.0,21.0,25.937576486300394,176.70383361221317,0.30380398146659565,0.06364847040342132,0.0636484704033838,1.0655790246577586,0.3921109902067465,1.2158596616844175,0.076104528550973,-2.10711008671761,-1.9578459857545902,-1.9895841038009556,Information Technology,1.2022736026761165,0.08549911995444241,0.013742346508934135,-0.19067909961861784,-0.1621837593124836,-0.021683011052169326
841,2015-12-24,34.98,245.0,212.0,21.0,19.0,25.83378176326253,148.44344266514963,0.3685239451313833,0.06889651229273873,0.06889651229271337,1.1208765779594398,0.3979341408844952,1.3280019644757306,0.06559962817039364,-2.4137162343206295,-2.148595006747128,-2.005438127348394,Information Technology,0.963270447972308,-0.014827881033793119,0.010475294610610027,-0.12178390508862205,-0.07432815894797018,-0.02268302728198321
843,2013-07-31,63.919998,187.0,187.0,22.0,24.0,23.666490425497518,-70.33615835742057,0.1860679272620297,0.045212767372114125,0.045212767372081984,1.0262950710007797,0.3563616478308421,1.1413197394505803,0.03265828122262165,-2.0589454485936525,-1.747649354756588,-1.7449335194683275,Information Technology,0.8611406689108589,-0.04974838544329962,0.014544141161944303,0.16066965458916327,0.11827292297474724,-0.01967351923968083
844,2014-07-31,81.970001,184.0,184.0,21.0,29.0,23.87512515015128,-79.2596972214469,0.13165383307867878,0.03879468050756765,0.038794680507589885,1.0213434901579794,0.4081907325514324,1.1621182586094867,0.03536944973488463,-2.5461128364903063,-2.3347271396342184,-2.1096860300633895,Information Technology,1.0987953978957234,-0.0021429894872088693,0.008904454667014386,0.05916797536698819,0.047700328806876635,-0.014215406896748384
845,2015-07-31,105.769997,147.0,147.0,9.0,16.0,24.114310544054984,-81.81471032357696,0.0785265544128205,0.01229082005173925,0.012290820051749349,1.016836739796917,0.5305958132045089,1.214408233276158,0.034612156593373966,-2.4029177823172216,-2.30080549021139,-2.2195501541829805,Information Technology,1.1500177468438166,0.07117630390624377,0.009357571418403971,-0.08887202672417592,-0.07582487687883742,-0.017910453847593294
847,2012-12-31,39.840001,178.0,124.0,4.0,13.0,23.57862897594011,-64.72550270877764,0.3627001618567828,0.04568272977703992,0.0456827297770123,1.6749997301560555,0.8039374241905888,2.861040609137056,0.1066065415381688,-1.834392469759272,-1.75974780234473,-1.6239808687529405,Materials,1.4435795039421817,0.1244946809142843,0.011779335120803137,0.14834331972760942,0.16214869089927006,-0.021741514780782928
848,2013-12-31,49.030007,176.0,121.0,6.0,17.0,23.801190297814745,-76.80792556768392,0.3732737158946706,0.06424637059505213,0.06424637059507285,1.500615088436159,0.7429269221009897,2.341147439851943,0.0504821992924489,-1.7338164815259334,-1.662959947816814,-1.7582897215186548,Materials,1.2299361988747337,-0.020110797802622992,0.011762057828773369,0.02661537430882273,-0.048745822087415513,-0.021250638657186436
849,2014-12-31,53.580002,162.0,113.0,2.0,11.0,23.853290308686862,-78.61699847926138,0.22361106072902426,0.024262783715461603,0.024262783715465967,1.466938365522328,0.8216775902942407,3.088172043010753,0.036189917582850915,-2.120624111709958,-1.8539286864710398,-1.7646010791275357,Materials,0.9673505374942264,-0.010119470924560814,0.011544601087363836,-0.10488993636095804,0.02034333630670636,-0.017702673447854617
850,2015-12-31,37.700001,165.0,108.0,4.0,24.0,23.477990411733604,-56.957282575885976,0.24712548761103434,0.059681696029663237,0.059681696029647326,1.965660022006352,0.8730179488017785,4.9075695159629245,-0.0852209898660862,-1.8328621867829953,-1.8164832270265145,-1.8578121425124898,Materials,1.095753091912866,-0.08953612955680627,0.011591588191620731,0.1328911901089869,0.07586206695326081,-0.031058568280364462
851,2012-12-31,11.02,113.0,113.0,6.0,18.0,22.307159259194464,136.67856936924727,0.4966459013606823,0.09165154264972776,0.09165154264968056,1.4228240409502164,0.8206152409607304,1.8513591671486407,0.0272406358065844,-1.4209761619945067,-1.237871726248161,-1.1062439832999025,Consumer Discretionary,1.3332534950542374,-0.016261933414947652,0.02089160747870287,0.33303085299455537,0.17332123411978226,-0.026255622112421717
852,2013-12-31,17.700001,99.0,99.0,4.0,12.0,22.75772483153584,39.9185694872358,0.2896400593028414,0.035028246608573635,0.035028246608537025,1.1477227063020718,0.828345602479659,1.5100216684723726,0.05985035375650004,-1.7623747653564443,-1.37807171642632,-1.4903688612548058,Consumer Discretionary,0.9511353190603756,0.05288252059936623,0.011019890965451756,0.09491513588050067,-0.02655372731334873,-0.017501293418434566
853,2014-12-31,20.77,105.0,105.0,6.0,23.0,22.88571804596837,17.46358106896696,0.2434647944716336,0.0548868560423688,0.0548868560423458,1.18555231630832,0.8338410564828919,1.7621320228701034,0.06186980587137825,-2.077926764152723,-1.7369252899972638,-1.460054547314519,Consumer Discretionary,1.0844207559255592,-0.007808465372859786,0.008726857153173253,-0.07221954742416947,0.0649976408281176,-0.019947658611095653
854,2015-12-31,23.280001,101.0,101.0,6.0,23.0,22.978163119878136,2.643520088689911,0.2061501242625738,0.047680410323006434,0.04768041032295398,1.1688952150089151,0.8438232513051148,1.819282625286187,0.056696132302724224,-1.8595163268808106,-1.7497275440578381,-1.6831686451837693,Consumer Discretionary,1.034538642178289,0.09220244476700644,0.009447704113512144,-0.003865979215378893,-0.016323066309146792,-0.02039811520225171
855,2012-12-31,31.05000200000001,113.0,113.0,6.0,15.0,22.40236707869482,113.94986119359965,0.2145173802516125,0.03188405591729107,0.03188405591738062,1.6961947276193283,0.8191397155766624,4.245400101393861,-0.04642121486392861,-1.5845684269245057,-1.58445543640429,-1.726674197900492,Real Estate,0.803916257593237,-0.03548672834315391,0.013360951206744279,-0.12624791460107482,0.16264082683846245,-0.01708597406325757
856,2013-12-31,30.350003000000005,96.0,96.0,3.0,9.0,22.470800875991387,98.3651705183911,0.18138659359851825,0.016803952210482486,0.0168039522104459,1.7175656207022858,0.8434935792172109,4.956001413701767,0.07960004630766497,-1.821082012762425,-1.623462842217351,-1.6998715097612234,Real Estate,0.901139293574684,-0.013437006561329528,0.014587947060641626,0.16968677085272746,-0.07380559382073038,-0.02165095124056604
857,2014-12-31,38.66,107.0,107.0,10.0,38.0,22.744754750748054,42.31906066622832,0.1134311557921283,0.043197102948784274,0.043197102948862434,1.6045863185480354,0.8687229477876492,6.329984644218812,0.07095825617470639,-1.6289366048592255,-1.4079243677928814,-1.5140757753461973,Real Estate,0.928391308151197,0.030583827361814506,0.012452842478686749,-0.1839110450077599,-0.03905840662183125,-0.01730270730564376
858,2015-12-31,27.01,102.0,102.0,4.0,24.0,22.470586689156427,98.41296409678215,0.08866052389468154,0.02147352832284339,0.02147352832280506,1.8289666027041367,0.91987496588898,10.349895153888935,-0.06944770073566538,-2.0510742486564744,-1.8649323808245688,-1.872886291741102,Real Estate,0.8322353665504187,-0.04371648101210438,0.01174618556919972,0.4787115512773046,0.2114032210292485,-0.024920392944635942
859,2013-12-31,384.079987,507.0,460.0,30.0,19.0,23.434883154596786,-53.193063899032495,0.23259548987480824,0.04457404858222929,0.044574048582280326,1.0,0.11363693896666074,1.0,-0.0030926960431053485,-1.4045839508617757,-1.3764989246345747,-1.1960645118286373,Health Care,0.24318663997691986,-0.2317806806759053,0.020783816174857247,0.05014582808762688,0.3499792166989424,-0.02534900986632108
860,2014-12-31,528.9400019999998,362.0,325.0,20.0,12.0,23.69456130068997,-71.89784750004219,0.17314995209538578,0.02145801027920744,0.021458010279205644,1.0,0.14648684144062232,1.0,0.07397270593665621,-2.266199054600288,-1.8349933111363739,-1.6314985449622654,Health Care,1.1011212872980392,0.12838717678575434,0.018665935661845705,-0.08063295050238976,-0.039040331458992085,-0.020923299071702598
861,2015-12-31,546.159973,446.0,412.0,25.0,14.0,23.7320785145156,-73.81013463984164,0.2131683557802244,0.029057420507818867,0.029057420507789363,1.0,0.11978073482363012,1.0,0.06402795984532303,-1.8342728347173647,-1.7167260660437698,-1.7385183991606348,Health Care,0.6830535293110748,0.06639253610303049,0.013104939183194395,0.2199905356301166,0.13897031776805074,-0.01989118850943689
863,2013-12-31,84.08000200000002,163.0,142.0,12.0,17.0,24.34881400799448,-76.28425621005772,0.2585942932741129,0.044719313874421636,0.04471931387447065,1.0743901391610462,0.5137233296604227,1.287849118829228,0.07637101778420842,-2.443588792330631,-2.497736667929606,-2.540695551358801,Industrials,1.05489232053158,0.017579899132756146,0.00576074321710077,0.03722641443324405,-0.011060894123194795,-0.011198234324050704
864,2014-12-31,94.699997,223.0,190.0,20.0,43.0,24.36245260760057,-75.71614352539291,0.17929174125680214,0.0774023255776872,0.07740232557774605,1.1561446099485897,0.6092756942456341,1.87153541575011,0.03633611607299343,-2.4947088566214957,-2.3525735292847365,-2.35745797341715,Industrials,1.018520499914968,0.0006897544841718578,0.005619536387797743,-0.01372750835462007,0.02016899747103477,-0.017150652227937324
865,2015-12-31,92.68,284.0,238.0,14.0,36.0,24.25280938884739,-79.51526771916542,0.15327604674834305,0.05567544238239102,0.055675442382383984,1.2021789629641495,0.6676203191556996,2.320061255742726,0.020750677790725317,-2.4538915119324365,-2.4138561784449326,-2.342175640509847,Industrials,1.0190524728848176,-0.028066106628624826,0.007115534318981248,0.1308804272766507,0.10779022442813968,-0.022271281778978247
867,2012-12-31,26.09,127.0,127.0,14.0,7.0,23.047133311532374,-7.646058547199572,0.8141668902469474,0.05749329244921425,0.0574932924492632,1.116102579337351,0.524547803617571,1.1426029242016158,0.05911255370047265,-1.805575224779905,-1.7737427728526731,-1.675933964380942,Financials,1.5664004937468847,0.021738896647084397,0.007498386654745346,0.20697585281717126,0.07857412801839785,-0.0215128727661108
868,2013-12-31,36.400002,127.0,127.0,20.0,11.0,23.51434101610589,-59.92807792736494,0.5149297404387945,0.05769230452240085,0.05769230452238858,1.0974688875510652,0.564484574868322,1.1892857993947048,0.07585552078887256,-1.9417772252384766,-1.6537670934995883,-1.770143016001149,Financials,1.7436806275897168,-0.0629773300210715,0.009753670214903127,0.04972518957553891,0.035164778287649516,-0.020376202135522714
869,2014-12-31,39.52,131.0,131.0,19.0,12.0,23.56832150655077,-63.99563420414778,0.4839989600951356,0.05743927125506072,0.0574392712551049,1.0916610089212118,0.5928606356968216,1.189382656737929,-0.0023157481195553533,-2.110633686976979,-2.0368445815352043,-2.0969179261852213,Financials,1.3542790724809806,0.010930179489242426,0.00657285768912185,-0.04807694838056688,0.00885624999999992,-0.019429609456520697
870,2015-12-31,33.48,123.0,123.0,19.0,12.0,23.386429378026428,-48.650094310849454,0.5498205787320709,0.06750298685782556,0.06750298685788972,1.1445307211641709,0.6855088301453345,1.2628688826043395,0.004314753617105314,-1.6902708549608414,-1.7700053193092276,-1.7805194482710769,Financials,1.3364424626464633,-0.054152599347974534,0.010025285932741346,-0.2434289127837515,-0.07138590203106324,-0.031929985246737264
871,2012-12-31,59.709999,110.0,106.0,6.0,39.0,22.671944716065184,56.22047184972325,0.11281008367987308,0.0442137002882884,0.044213700288413774,1.0833897962414605,0.6787118286192594,1.7392051625287301,0.03946174180574062,-1.9740777368773514,-1.79122484219137,-1.7378522410540902,Industrials,0.5293327950733511,-0.041827645432175466,0.012689870518068334,0.2264278048304774,0.21738407666025936,-0.01676039129439702
872,2013-12-31,77.300003,95.0,92.0,6.0,34.0,22.92754800887921,10.612086053073654,0.11170351999518403,0.03777490150938286,0.0377749015093961,1.0505770076266652,0.6408985728898732,1.4527789959425237,0.032986794055178445,-2.220994957580074,-2.030428430399663,-2.173189184661171,Industrials,0.9635808790102144,-0.034963064268976336,0.008328499678785267,-0.0457956127116839,-0.04036226234040375,-0.015188557296455185
873,2014-12-31,84.25,112.0,108.0,6.0,31.0,23.01251952281035,-2.564169828205195,0.1220688501532767,0.037982195845697335,0.03798219584569733,1.0692712548991763,0.6434725495384619,1.5674769182489665,0.05912239669648312,-2.1125945260572614,-1.8427703731526406,-1.8447030954338013,Industrials,0.6303660090230557,0.05126136359664198,0.009240559158930451,-0.025400581602373924,-0.0009495786350149252,-0.01349776591560023
874,2015-12-31,73.360001,161.0,157.0,7.0,33.0,22.862597154616708,21.353775310968558,0.15309504816700045,0.05029989026308765,0.05029989026327368,1.1183252718333865,0.6424231974826807,1.7728876488827645,-0.03316397877850568,-1.879714971680881,-1.7908309362913,-1.7051984036814496,Industrials,0.7477820989887923,-0.04547257288811408,0.010732034320028113,0.10986909610320204,0.14912761519727907,-0.025547433674710324
875,2013-09-27,57.790001,214.0,214.0,4.0,10.0,22.735128353725024,44.115549012496565,0.5634568575158224,0.05658418313576425,0.05658418313581241,1.055513332154188,0.4208119883246744,1.0985227731523866,0.00011190880563944222,-1.8920696643743633,-2.0470380823835046,-1.9523235860419383,Industrials,1.4013809615889303,-0.06936884922452694,0.010498135101305936,0.09880600278930601,0.06817786696352528,-0.02796736708137809
876,2014-09-26,49.68,166.0,166.0,3.0,7.0,22.59417306492497,71.86566463804957,0.6881933146571197,0.05052334943639291,0.05052334943643141,1.1176552483348206,0.4713230093619816,1.170962498223977,-0.08193840890629324,-1.8437527974185217,-1.8614724914074119,-1.7772600119505133,Industrials,0.9447630054033122,-0.13946801311262855,0.011281050130667157,-0.0950080716586152,-0.1030595611916264,-0.02074725444867148
877,2015-10-02,37.400002,158.0,158.0,3.0,7.0,22.267050867048674,146.61704160911904,0.91659311356163,0.06470587889273374,0.06470587889282345,1.1248182684971446,0.4487816863401989,1.136176310568312,-0.08455503942218201,-1.2248691123077908,-1.2658742234012512,-1.4325156573825488,Industrials,1.0306107300315346,-0.03487955710773639,0.012367578467956023,0.13449191794160864,0.1208555015585293,-0.029797773113065806
